"incident_id","category","subcategory","product","vendor","confidence_score","self_resolved","rationale","keywords_identified","root_cause_indicator","root_cause"
"INC47980815","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980670","Network","VPN_RemoteAccess","Cisco Secure","","0.9","False","Mentions Cisco Secure Client and inability to get internet, indicating a VPN remote access issue specific to Cisco Secure.","['Cisco Secure Client', 'internet', 'VPN']","Configuration","VPN profile/policy misconfiguration causing traffic not to route/allow internet access."
"INC47980832","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980579","Network","ConnectivityIssues","LOA/M&A Network Issues","","0.8","False","Mentions M&A and inability to get into GTS, suggesting access impacted by M&A-related network segmentation/LOA processes.","['M&A', 'LOA', 'unable to get into GTS']","Change_Related","Access impacted by ongoing M&A network integration/LOA changes."
"INC47980834","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980850","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980861","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980711","UserAccessAuthentication","IdentityAccess","Password Reset","","0.95","False","Request to change/reset MS domain password clearly maps to identity access password reset.","[]","User_Error","User forgot/expired domain password and needs reset."
"INC47980882","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states no help desk support needed and self-resolved; this is an informational operational event.","[]","Unknown","User resolved issue independently; cause not provided."
"INC47980476","TelephonyContactCenter","ContactCenter","Agent Desktop","","0.9","False","Genesys softphone failing to open is a contact center agent desktop application issue.","[]","Software_Bug","Genesys softphone client not launching properly, likely application glitch or fault."
"INC47980360","EndpointManagement","Security_Baselines","Disk Encryption","","0.95","False","BitLocker recovery key prompt is directly related to disk encryption baseline controls.","[]","Change_Related","TPM/firmware or recent Windows update triggered BitLocker recovery on startup."
"INC47980926","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Marked as self-resolved; no help desk support required, fits informational operational event.","[]","Unknown","Issue resolved by user; no specific cause stated."
"INC47980939","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly self-resolved—belongs to operational informational events.","[]","Unknown","Issue resolved by user; cause not specified."
"INC47980958","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket states self-resolved; informational operational event.","[]","Unknown","User resolved on their own; no further cause provided."
"INC47980964","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Self-resolved ticket maps to operational informational events.","[]","Unknown","Resolved by user; no cause details."
"INC47980864","ProcessInformational","OperationalEvents","Power Outage","","0.95","False","Informational note about power outage fits operational events.","[]","Infrastructure","External facility/electrical power outage caused service interruption."
"INC47980871","Network","VPN_RemoteAccess","Cisco Secure","","0.9","False","Cisco Secure Client stuck at connecting is a VPN remote access client issue; personal WiFi/AT&T noted.","[]","Third_Party","Home ISP/Wi-Fi (AT&T) likely causing VPN connectivity problems with Cisco Secure Client."
"INC47980985","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no Help Desk support needed and self-resolved, which maps to ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk support']","Unknown","Issue was resolved by the user; no cause provided."
"INC47980990","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","User indicated the issue was self-resolved, matching ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk support']","Unknown","User resolved the issue independently; no further details."
"INC47980770","Network","ConnectivityIssues","ISP Degradation","Granite/CenturyLink","0.85","False","Mention of wired connectivity with Granite/CenturyLink and inability to connect to internet indicates an ISP/circuit problem under Network > ConnectivityIssues > ISP Degradation.","['Cisco Secure Client', 'wired', 'Granite', 'CenturyLink', 'cannot connect to internet']","Third_Party","Likely ISP circuit issue (Granite/CenturyLink) causing loss of internet connectivity."
"INC47980705","EndpointManagement","Security_Baselines","Disk Encryption","","0.88","False","BitLocker is disk encryption; prompt after startup aligns with EndpointManagement > Security_Baselines > Disk Encryption.","['BitLocker', 'recovery key', 'startup']","Change_Related","Recent Windows/firmware/TPM change likely triggered BitLocker recovery prompt."
"INC47980759","Hardware","PeripheralMalfunction","Monitor","","0.8","False","External monitor setup/display issues map to Hardware > PeripheralMalfunction > Monitor.","['external monitor', 'setup', 'display issues']","Configuration","Incorrect display settings or cabling/docking configuration causing monitor issues."
"INC47980202","Hardware","PeripheralMalfunction","Printer","","0.78","False","Telecommuter unable to print indicates a printer peripheral issue under Hardware > PeripheralMalfunction > Printer.","['telecommuter', 'unable to print', 'printer']","Configuration","Home printer not added correctly, offline queue, or missing driver."
"INC47980543","Software","OSProblems","Other","","0.7","False","Windows Search is an OS component; generic search issues fit Software > OSProblems > Other.","['Windows', 'Search', 'issues', 'options']","Configuration","Windows Search indexing/settings likely corrupted or disabled."
"INC47980768","TelephonyContactCenter","UnifiedCommunications","Headset Configuration","","0.85","False","No audio from headset maps to UC device setup under TelephonyContactCenter > UnifiedCommunications > Headset Configuration.","['headset', 'no audio']","Configuration","Default audio device/output not configured or muted; possible driver selection issue."
"INC47980221","EndUserSupport","SupportRequests","Service Requests","","0.75","False","New/replacement clinical tablet setup is a provisioning/service request, fitting EndUserSupport > SupportRequests > Service Requests.","['clinical tablet', 'setup', 'new', 'replacement']","Unknown","Provisioning request; no incident/fault indicated."
"INC47980852","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","Microsoft","0.9","False","Microsoft Authenticator MFA setup aligns with UserAccessAuthentication > IdentityAccess > MFA/SSO Issues.","['Microsoft Authenticator', 'Optumcloud', 'MFA', 'setup']","User_Error","User needs assistance enrolling/configuring Microsoft Authenticator for OptumCloud MFA."
"INC47980908","Network","ConnectivityIssues","LAN/Wired","Mediacom","0.8","False","Ticket states inability to connect to network with a wired connection and references Mediacom; this fits a network connectivity issue for wired LAN/ISP.","['Unable to connect', 'Network', 'Mediacom', 'Wired']","Third_Party","Likely ISP-related wired connectivity issue with Mediacom causing loss of network access."
"INC47980317","ProcessInformational","OperationalEvents","Informational Ticket","","0.9","False","Described as IT Help Center - General Information and Troubleshooting; this matches an informational ticket rather than a specific technical incident.","['Help Center', 'General Information', 'Troubleshooting']","Unknown","Informational request; no specific incident cause provided."
"INC47980155","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980164","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980166","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980167","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980170","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980186","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980201","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980239","ProcessInformational","OperationalEvents","Informational Ticket","","0.9","False","Explicitly states Self-Service ticket and information-only; aligns with Informational Ticket under OperationalEvents.","['Self-Service', 'Information only', 'No support needed']","Unknown","Informational ticket; no issue to diagnose."
"INC47980240","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no Help Desk support needed and was self-resolved by the user.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980244","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","User indicated the issue was self-resolved and no support was required.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980262","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Clearly marked as self-resolved; no intervention needed.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980279","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Self-resolved per ticket description; information-only.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980253","EndpointManagement","Enrollment_Compliance","Policy Enforcement","Microsoft","0.8","False","OneDrive mobile upload failure called out with Intune context, suggesting an Intune app protection or compliance policy restricting uploads.","['Intune', 'M365', 'mobile', 'OneDrive', 'unable to upload']","Configuration","Intune app protection/conditional access policy likely blocking file uploads from OneDrive mobile."
"INC47980331","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Marked self-resolved; no help desk action required.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980332","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket states self-resolved by user.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980303","ProcessInformational","OperationalEvents","Informational Ticket","","0.92","False","Describes a help desk ticket submission event (Lighthouse), not an incident requiring remediation.","['Lighthouse', 'ticket submission']","Unknown","Informational record of ticket submission; no fault indicated."
"INC47980341","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","No Help Desk support needed: self-resolved per description.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980363","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Clearly indicates self-resolved and no support needed.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980372","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Ticket explicitly states no Help Desk support needed and self-resolved, which maps to ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved the issue independently; no cause provided."
"INC47980385","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Indicates self-resolved with no Help Desk support needed, matching User Self-Resolved informational event.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; specific cause not stated."
"INC47980423","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Clearly marked as self-resolved; belongs to ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User addressed the problem on their own; no causal details provided."
"INC47980426","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Verbiage confirms self-resolved incident, which fits the User Self-Resolved product.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolution without additional context."
"INC47980464","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Explicit statement of self-resolution; informational only.","['self-resolved', 'No Help Desk support needed']","Unknown","No root cause provided; user resolved issue."
"INC47980475","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Self-resolved incident per description; maps to ProcessInformational.","['self-resolved', 'No Help Desk support needed']","Unknown","User fixed the issue; cause unspecified."
"INC47980482","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Marked self-resolved; aligns with User Self-Resolved informational event.","['self-resolved', 'No Help Desk support needed']","Unknown","User took corrective action; no details on cause."
"INC47980250","UserAccessAuthentication","IdentityAccess","Account Lockout","","0.75","False","Text suggests TOPS and UNET accounts are locked, which corresponds to IdentityAccess > Account Lockout.","['TOPS', 'UNET', 'locked', 'access']","Security","Accounts for TOPS/UNET locked, likely due to multiple failed login attempts."
"INC47980259","Software","ApplicationErrors","Freeze","","0.7","False","Windows screen goes blank when opening a network drive, indicative of Windows Explorer freezing; fits ApplicationErrors > Freeze.","['Windows', 'screen blank', 'network drive', 'Explorer']","Configuration","Windows Explorer likely freezes due to problematic or misconfigured network drive mapping/path."
"INC47980505","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Description states self-resolved; categorizes as informational User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980251","UserAccessAuthentication","IdentityAccess","Windows Hello","","0.95","False","Windows Hello PIN authentication failure maps to IdentityAccess > Windows Hello within UserAccessAuthentication.","['Windows Hello', 'PIN', 'not working', 'authentication']","Security","Windows Hello PIN authentication failing; possible TPM/credential desync or PIN state corruption."
"INC47980550","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no support needed and self-resolved, which maps to OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk support']","Unknown","Issue resolved by user without assistance; specific cause not provided."
"INC47980450","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","Entrust","0.9","False","Entrust Identity Guard grid authentication is a form of MFA; login issues fit IdentityAccess > MFA/SSO Issues.","['Entrust Identity Guard', 'grid authentication', 'login issues', 'MFA']","Security","MFA grid challenge failing due to token mismatch or incorrect grid input."
"INC47980554","ProcessInformational","OperationalEvents","Informational Ticket","","0.98","False","Described as self-service informational ticket with no support needed; fits OperationalEvents > Informational Ticket.","['self-service', 'information ticket', 'no support needed']","Unknown","Informational-only ticket; no incident to resolve."
"INC47980205","CloudInfrastructure","Virtualization_Remote","Virtual Desktop Issues","","0.8","False","Access/login to Allina VDI suggests remote virtual desktop access issues; maps to Virtualization_Remote > Virtual Desktop Issues.","['Allina', 'VDI', 'access', 'login', 'virtual desktop']","Security","Authentication or access issue when logging into remote VDI environment."
"INC47980564","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Explicitly indicates self-resolved with no help desk support.","['self-resolved', 'no help desk support']","Unknown","User resolved without assistance; specific cause not provided."
"INC47980566","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Explicitly indicates self-resolved with no help desk support.","['self-resolved', 'no help desk support']","Unknown","User resolved without assistance; specific cause not provided."
"INC47980570","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Explicitly indicates self-resolved with no help desk support.","['self-resolved', 'no help desk support']","Unknown","User resolved without assistance; specific cause not provided."
"INC47980595","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Explicitly indicates self-resolved with no help desk support.","['self-resolved', 'no help desk support']","Unknown","User resolved without assistance; specific cause not provided."
"INC47980307","Network","VPN_RemoteAccess","Cisco Secure","Cisco","0.95","False","Cisco Secure Client VPN connectivity drops align to Network > VPN_RemoteAccess > Cisco Secure.","['Cisco Secure Client', 'unable to connect', 'connection dropping', 'Wi-Fi', 'cellular', 'VPN']","Infrastructure","Unstable wireless (Wi-Fi/cellular) connectivity causing VPN tunnel drops in Cisco Secure Client."
"INC47980516","UserAccessAuthentication","IdentityAccess","Account Lockout","","0.8","False","Account disabled is an identity/access control issue; closest match in taxonomy is Account Lockout under IdentityAccess.","['Windows 10', 'Windows Account', 'disabled', 'Active Directory', 'account']","Security","Account disabled by security policy or administrative action (e.g., inactivity or lockout)."
"INC47980654","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states no help desk support needed and self-resolved; matches OperationalEvents -> User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user before support; specific cause not provided."
"INC47980676","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; fits OperationalEvents -> User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user before support; specific cause not provided."
"INC47980390","Hardware","PeripheralMalfunction","Monitor","","0.9","False","External monitor setup/display problems are hardware peripheral issues, specifically a monitor.","['Hardware', 'External Monitor', 'Setup', 'Display Issues']","Configuration","Incorrect display settings or cabling/adapter issue affecting external monitor."
"INC47980720","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly marked as self-resolved; aligns with OperationalEvents -> User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980722","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly marked as self-resolved; aligns with OperationalEvents -> User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980661","EndUserSupport","SupportRequests","How-To/Config Questions","","0.7","False","“General Information and Troubleshooting” indicates a request for guidance/how-to support rather than a specific defect.","['Sparq Online', 'General Information', 'Troubleshooting']","User_Error","User needed guidance on Sparq Online usage/configuration; no defect indicated."
"INC47980775","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly marked as self-resolved; aligns with OperationalEvents -> User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980355","Software","ApplicationErrors","Error","","0.8","False","“Unable to Launch OnBase (UMR)” indicates an application launch failure, fitting ApplicationErrors.","['OnBase', 'UMR', 'Unable to Launch', 'application error']","Configuration","OnBase client not installed or corrupted/misconfigured shortcut causing launch failure."
"INC47980687","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","","0.95","False","Microsoft Authenticator enrollment required but device not available is clearly an MFA/SSO issue.","['Microsoft Authenticator', 'registration', 'work phone', 'MFA', 'authentication']","Security","MFA enrollment required by policy, but user's work phone has not been provisioned/shipped yet."
"INC47980575","Software","OSProblems","Update","","0.92","False","Windows Upgrade Assistant problems indicate an OS update/upgrade issue within Windows.","['Windows', 'Upgrade Assistant', 'update', 'OS']","Change_Related","Windows Upgrade Assistant failed during OS update process."
"INC47980650","Software","ConfigurationIssues","Other","","0.6","False","""MS reactivate"" most likely refers to reactivating a Microsoft product/account, which is a configuration/activation issue.","['MS', 'Microsoft', 'reactivate', 'activation']","Configuration","Microsoft software/account deactivated and requires reactivation/sign-in."
"INC47980446","Software","OSProblems","Update","","0.95","False","""Windows - update is stuck"" clearly maps to Windows OS update issues.","['Windows', 'update', 'stuck', 'OS']","Change_Related","Windows update process hung during installation."
"INC47980640","UserAccessAuthentication","IdentityAccess","Account Lockout","","0.85","False","A request to unlock a password indicates an account lockout user access issue.","['password unlock', 'account', 'lockout']","Security","Account locked after multiple failed login attempts."
"INC47980611","Network","ConnectivityIssues","ISP Degradation","","0.88","False","Issue references wired network and Comcast, pointing to an ISP-related connectivity problem affecting VPN.","['VPN', 'network', 'wired', 'Comcast', 'connectivity']","Third_Party","Comcast ISP degradation causing loss of connectivity and VPN access."
"INC47980849","ProcessInformational","OperationalEvents","User Self-Resolved","","0.96","True","Ticket explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","User resolved the issue without assistance."
"INC47980664","Hardware","PeripheralMalfunction","Monitor","","0.9","False","External monitor setup/display problems indicate a monitor peripheral malfunction or setup issue.","['hardware', 'external monitor', 'display', 'setup']","Configuration","Incorrect display settings or cabling for external monitor."
"INC47980533","Network","VPN_RemoteAccess","Cisco Secure","","0.95","False","Cisco Secure Client host scan stuck is a VPN client issue; note of Spectrum suggests home ISP context but primary symptom is Cisco client.","['Cisco Secure Client', 'host scan', 'Spectrum', 'VPN']","Third_Party","Spectrum ISP instability causing Cisco client host scan to hang."
"INC47980793","TelephonyContactCenter","UnifiedCommunications","Headset Configuration","","0.9","False","Headset troubleshooting on Windows aligns with headset configuration within unified communications.","['headset', 'troubleshoot', 'Windows', 'audio']","Configuration","Windows audio device settings/driver configuration issue for headset."
"INC47980766","TelephonyContactCenter","ContactCenter","Agent Desktop","","0.85","False","Jacada is an agent desktop/contact center tool; login failure maps to agent desktop access issues.","['CPS Jacada', 'unable to login', 'agent desktop']","Security","Account/SSO authentication issue preventing login to Jacada agent desktop."
"INC47980784","TelephonyContactCenter","UnifiedCommunications","SIP/Phones","","0.8","False","""Ghost call"" commonly refers to phantom calls occurring on SIP/phone endpoints within UC systems.","['ghost call', 'SIP', 'phones', 'phantom calls']","Security","SIP scanning/phantom call traffic hitting phone endpoints causing unsolicited call events."
"INC47980231","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","","0.9","False","Assistance with Microsoft Authenticator and Windows Hello enrollment is an identity/MFA setup issue.","['Microsoft Hello', 'Authenticator', 'MFA', 'registration']","User_Error","User needs guidance to register MFA (Authenticator) and Windows Hello."
"INC47980558","WebApplications","UserInterface","Buttons/Links Not Working","","0.7","False","Provider portal chat being unresponsive indicates a UI interaction element (chat widget/button) not functioning.","['provider portal', 'emulate', 'unresponsive chat']","Software_Bug","Chat widget in provider portal is failing to respond due to front-end/script defect."
"INC47980889","UserAccessAuthentication","IdentityAccess","Password Reset","","0.6","False","""Login information"" for MyHR likely indicates forgotten credentials or password assistance.","['MyHR', 'login information', 'credentials']","User_Error","User does not know/forgot MyHR login credentials."
"INC47981019","Network","VPN_RemoteAccess","Cisco Secure","","0.95","False","Explicitly states Cisco Secure Client cannot connect to VPN; Comcast wired context indicates remote access over ISP.","['Cisco Secure Client', 'VPN', 'Comcast', 'wired']","Third_Party","Home ISP (Comcast) network conditions/blocking preventing successful VPN tunnel establishment."
"INC47980413","Hardware","PeripheralMalfunction","Monitor","","0.6","False","Issue described with TVs (display devices) showing a login screen relates to monitor/peripheral behavior.","['TV', 'login screen', 'Expeditor', 'Suite 201']","Configuration","Digital signage/application session logged out; TVs present login prompt until credentials entered."
"INC47980727","Hardware","PeripheralMalfunction","Monitor","","0.95","False","External monitors not displaying is a clear monitor/peripheral malfunction scenario.","['external monitors', 'not displaying', 'hardware', 'FLW']","Infrastructure","Likely cable/docking station or signal path issue preventing display output to external monitors."
